generation;best;average;worst
0;1070.00;2173.91;2552.00
1;1070.00;2016.53;2521.00
2;1070.00;1760.08;2314.00
3;1042.00;1405.94;1885.00
4;1042.00;1332.79;1810.00
5;1038.00;1308.85;1787.00
6;1029.00;1312.76;1708.00
7;992.00;1286.13;1706.00
8;992.00;1258.17;1827.00
9;992.00;1246.88;1776.00
10;979.00;1249.88;1724.00
11;979.00;1264.36;1792.00
12;979.00;1270.37;1810.00
13;979.00;1261.11;1755.00
14;969.00;1255.50;1692.00
15;965.00;1278.20;1749.00
16;965.00;1251.32;1733.00
17;955.00;1249.44;1752.00
18;955.00;1242.74;1809.00
19;955.00;1248.42;1718.00
20;955.00;1222.46;1827.00
21;955.00;1227.35;1929.00
22;955.00;1223.35;1732.00
23;955.00;1234.47;1800.00
24;953.00;1219.27;1822.00
25;953.00;1209.35;1761.00
26;941.00;1193.14;1846.00
27;941.00;1204.93;1696.00
28;941.00;1208.79;1710.00
29;941.00;1207.22;1718.00
30;941.00;1203.51;1755.00
31;941.00;1177.34;1678.00
32;935.00;1154.74;1763.00
33;935.00;1161.66;1759.00
34;935.00;1165.69;1636.00
35;935.00;1168.07;1641.00
36;932.00;1166.90;1812.00
37;928.00;1163.97;1676.00
38;928.00;1154.10;1705.00
39;928.00;1161.61;1669.00
40;928.00;1167.48;1658.00
41;928.00;1144.50;1746.00
42;928.00;1146.59;1651.00
43;928.00;1137.82;1667.00
44;911.00;1141.21;1639.00
45;911.00;1152.00;1698.00
46;911.00;1146.48;1619.00
47;906.00;1147.88;1680.00
48;906.00;1156.10;1770.00
49;906.00;1156.41;1617.00
50;906.00;1143.91;1631.00
51;906.00;1156.30;1703.00
52;906.00;1148.28;1687.00
53;906.00;1157.93;1733.00
54;906.00;1142.97;1612.00
55;906.00;1182.01;1725.00
56;906.00;1157.28;1658.00
57;902.00;1152.08;1691.00
58;902.00;1153.41;1654.00
59;902.00;1146.59;1601.00
60;902.00;1154.40;1724.00
61;902.00;1138.55;1655.00
62;902.00;1171.04;1607.00
63;900.00;1152.10;1651.00
64;900.00;1162.13;1655.00
65;900.00;1175.89;1642.00
66;900.00;1164.73;1688.00
67;900.00;1170.75;1680.00
68;894.00;1180.39;1752.00
69;894.00;1185.58;1665.00
